Time [s],Voltage [V],Capacity [A.h],Chemistry,Battery_ID
72.79458993127854,3.25639063723881,0.04387999438753178,LFP,1
77.75609552829859,3.253204809838968,0.04687075012853498,LFP,1
82.71760112531864,3.2460257800471375,0.04986150586953817,LFP,1
87.67910672233869,3.2448795250630242,0.052852261610541455,LFP,1
97.60211791637876,3.256803437179981,0.05883377309254794,LFP,1
107.52512911041887,3.2396212739670225,0.06481528457455434,LFP,1
117.44814030445896,3.249087949552087,0.0707967960565608,LFP,1
127.37115149849907,3.252449106974018,0.07677830753856729,LFP,1
137.29416269253915,3.251790327735127,0.08275981902057378,LFP,1
147.21717388657927,3.2527687536274845,0.08874133050258026,LFP,1
167.06319627465945,3.251354111369291,0.10070435346659314,LFP,1
186.90921866273965,3.255721311151971,0.11266737643060609,LFP,1
206.75524105081985,3.247060931782922,0.12463039939461905,LFP,1
226.60126343890005,3.2464774612293867,0.13659342235863192,LFP,1
266.2933082150604,3.2441702959822942,0.16051946828665778,LFP,1
305.9853529912208,3.2409545091780556,0.18444551421468358,LFP,1
345.6773977673812,3.233240415482694,0.20837156014270952,LFP,1
385.3694425435416,3.233459943063552,0.23229760607073535,LFP,1
425.061487319702,3.2275927340622985,0.2562236519987612,LFP,1
464.7535320958624,3.2277050193351773,0.280149697926787,LFP,1
544.1376216481831,3.221801871314081,0.3280017897828388,LFP,1
623.5217112005039,3.2082674406751917,0.37585388163889044,LFP,1
702.9058007528247,3.206241716969366,0.4237059734949421,LFP,1
782.2898903051455,3.203040172347241,0.47155806535099387,LFP,1
861.6739798574663,3.1999241468770285,0.5194101572070455,LFP,1
941.0580694097872,3.2037586626707864,0.5672622490630973,LFP,1
1020.442158962108,3.212111199955591,0.615114340919149,LFP,1
1179.2103380667495,3.2055611525723386,0.7108185246312524,LFP,1
1337.978517171391,3.195639335432822,0.8065227083433557,LFP,1
1496.7466962760327,3.1920853749222413,0.902226892055459,LFP,1
1655.5148753806743,3.181306430465542,0.9979310757675629,LFP,1
1814.283054485316,3.159941662902266,1.093635259479666,LFP,1
1973.0512335899575,3.1393148819461576,1.1893394431917694,LFP,1
2131.819412694599,3.11757945579286,1.2850436269038727,LFP,1
2290.5875917992407,3.095748813423287,1.380747810615976,LFP,1
2608.123950008524,2.965920328281007,1.5721561780401831,LFP,1
2893.9066723968785,2.642831626480096,1.7444237087219692,LFP,1
2941.9693959033148,2.498701294950943,1.7733955325855684,LFP,1
0.0,3.5215984396146154,0.0,LFP,2
0.0024226101547949,3.5207595940076946,1.4609712791136722e-06,LFP,2
0.0048452203095898,3.5082111619848195,2.9219425582273444e-06,LFP,2
0.0096904406191797,3.514033468734096,5.843885116454689e-06,LFP,2
0.0193808812383595,3.5171102516064514,1.1687770232909378e-05,LFP,2
0.0387617624767191,3.5115692272744155,2.3375540465818755e-05,LFP,2
0.0775235249534382,3.517057158256119,4.675108093163751e-05,LFP,2
0.1550470499068764,3.506100496774635,9.350216186327504e-05,LFP,2
0.2325705748603146,3.5070113846064235,0.00014025324279485913,LFP,2
0.3876176247671911,3.49823059252117,0.00023375540465813,LFP,2
0.5426646746740675,3.4790683427576043,0.0003272575665214009,LFP,2
0.697711724580944,3.4735744102477724,0.00042075972838467174,LFP,2
0.8527587744878204,3.47073861861439,0.0005142618902479425,LFP,2
1.0078058243946968,3.47235946646011,0.0006077640521112135,LFP,2
1.1628528743015734,3.461935335815917,0.0007012662139744844,LFP,2
1.4729469741153265,3.456002628780211,0.0008882705377010262,LFP,2
1.7830410739290792,3.4453636563148757,0.0010752748614276625,LFP,2
2.093135173742832,3.444691253616112,0.001262279185154204,LFP,2
2.403229273556585,3.4438931970582796,0.0014492835088807457,LFP,2
2.713323373370338,3.4319141053910274,0.0016362878326072875,LFP,2
3.333511572997844,3.424031972901718,0.002010296480060371,LFP,2
3.9536997726253498,3.4160193158486996,0.002384305127513455,LFP,2
4.573887972252855,3.4135916111016646,0.002758313774966538,LFP,2
5.194076171880361,3.4028202210304794,0.0031323224224196217,LFP,2
5.814264371507868,3.3936733956567573,0.0035063310698727995,LFP,2
6.434452571135374,3.387214059373001,0.0038803397173258827,LFP,2
7.05464077076288,3.3846923638578166,0.004254348364778966,LFP,2
8.295017170017893,3.3739345973957597,0.005002365659685134,LFP,2
9.535393569272903,3.3688273196752503,0.005750382954591395,LFP,2
10.775769968527918,3.3618855765914826,0.006498400249497562,LFP,2
12.01614636778293,3.345171109793952,0.007246417544403729,LFP,2
13.256522767037945,3.346115147770552,0.00799443483930999,LFP,2
15.737275565547966,3.33957666038946,0.009490469429122324,LFP,2
18.21802836405799,3.324922380538468,0.010986504018934752,LFP,2
20.69878116256801,3.3195282948863327,0.012482538608747182,LFP,2
23.179533961078036,3.3132376813434625,0.013978573198559609,LFP,2
25.66028675958806,3.296240980161817,0.015474607788371942,LFP,2
28.14103955809809,3.3017603931373083,0.01697064237818437,LFP,2
30.62179235660811,3.288631358612657,0.018466676967996802,LFP,2
33.102545155118136,3.295227165675348,0.019962711557809137,LFP,2
38.064050752138186,3.290138945257149,0.02295478073743399,LFP,2
43.02555634915824,3.280708045001089,0.025946849917058756,LFP,2
47.98706194617829,3.278795716898156,0.02893891909668361,LFP,2
52.94856754319834,3.264708295893138,0.03193098827630837,LFP,2
57.91007314021839,3.2600187268126533,0.03492305745593314,LFP,2
62.87157873723844,3.2604571642562727,0.037915126635557996,LFP,2
67.83308433425849,3.2516968349604647,0.040907195815182755,LFP,2
72.79458993127854,3.25840287443781,0.04389926499480761,LFP,2
77.75609552829859,3.257214385389609,0.04689133417443238,LFP,2
82.71760112531864,3.258675519206817,0.04988340335405714,LFP,2
87.67910672233869,3.2638491498392197,0.052875472533681994,LFP,2
97.60211791637876,3.2541444972972315,0.05885961089293162,LFP,2
107.52512911041887,3.245099049100379,0.06484374925218114,LFP,2
117.44814030445896,3.253548861260538,0.07082788761143076,LFP,2
127.37115149849907,3.2446843752680787,0.07681202597068038,LFP,2
137.29416269253915,3.2486361258790395,0.08279616432992999,LFP,2
147.21717388657927,3.2492027574324185,0.08878030268917962,LFP,2
167.06319627465945,3.2418927954108496,0.10074857940767877,LFP,2
186.90921866273965,3.2392074874999777,0.112716856126178,LFP,2
206.75524105081985,3.2463818753031872,0.12468513284467724,LFP,2
226.60126343890005,3.2411632620497994,0.13665340956317637,LFP,2
266.2933082150604,3.2484748928893596,0.16058996300017478,LFP,2
305.9853529912208,3.2509646814662463,0.18452651643717316,LFP,2
345.6773977673812,3.243314069375871,0.20846306987417162,LFP,2
385.3694425435416,3.242898247903272,0.23239962331117,LFP,2
425.061487319702,3.2327835265626197,0.2563361767481684,LFP,2
464.7535320958624,3.2259493886860744,0.2802727301851668,LFP,2
544.1376216481831,3.209152500083591,0.3281458370591636,LFP,2
623.5217112005039,3.2127601056784316,0.37601894393316043,LFP,2
702.9058007528247,3.205539274338906,0.4238920508071572,LFP,2
782.2898903051455,3.2009371893592196,0.471765157681154,LFP,2
861.6739798574663,3.207270715578133,0.5196382645551508,LFP,2
941.0580694097872,3.199755596747161,0.5675113714291476,LFP,2
1020.442158962108,3.2010665303294283,0.6153844783031445,LFP,2
1179.2103380667495,3.2053298875117915,0.711130692051138,LFP,2
1337.978517171391,3.2063826583493142,0.8068769057991316,LFP,2
1496.7466962760327,3.194544085829783,0.9026231195471252,LFP,2
1655.5148753806743,3.1874158629271276,0.9983693332951191,LFP,2
1814.283054485316,3.162694209767906,1.0941155470431125,LFP,2
1973.0512335899575,3.144604936484605,1.1898617607911062,LFP,2
2131.819412694599,3.11362454136733,1.2856079745390998,LFP,2
2290.5875917992407,3.1127192950141445,1.381354188287093,LFP,2
2608.123950008524,2.9489279761917917,1.5728466157830807,LFP,2
2893.9066723968785,2.6338348965540663,1.745189800529469,LFP,2
2941.9693959033148,2.50336027285073,1.7741743478368044,LFP,2
0.0,3.5195837139732338,0.0,LFP,3
0.0024226101547949,3.522876698126185,1.4678535941114723e-06,LFP,3
0.0048452203095898,3.514152364866325,2.9357071882229445e-06,LFP,3
0.0096904406191797,3.515119229818106,5.871414376445889e-06,LFP,3
0.0193808812383595,3.511222859273699,1.1742828752891778e-05,LFP,3
0.0387617624767191,3.516103712437371,2.3485657505783556e-05,LFP,3
0.0775235249534382,3.518794706419598,4.697131501156711e-05,LFP,3
0.1550470499068764,3.5065290780665395,9.394263002313424e-05,LFP,3
0.2325705748603146,3.501287911520733,0.00014091394503464768,LFP,3
0.3876176247671911,3.497698276168321,0.0002348565750577777,LFP,3
0.5426646746740675,3.486650536042237,0.0003287992050809078,LFP,3
0.697711724580944,3.473829483920943,0.0004227418351040378,LFP,3
0.8527587744878204,3.46940436772611,0.0005166844651271678,LFP,3
1.0078058243946968,3.469699150681704,0.0006106270951502979,LFP,3
1.1628528743015734,3.4705409058981185,0.000704569725173428,LFP,3
1.4729469741153265,3.4609167830175767,0.0008924549852196882,LFP,3
1.7830410739290792,3.44785337074427,0.001080340245266043,LFP,3
2.093135173742832,3.445662050985348,0.001268225505312303,LFP,3
2.403229273556585,3.436237883572855,0.0014561107653585632,LFP,3
2.713323373370338,3.4309512527942307,0.0016439960254048234,LFP,3
3.333511572997844,3.414072318442697,0.0020197665454973436,LFP,3
3.9536997726253498,3.4139746429415356,0.002395537065589864,LFP,3
4.573887972252855,3.402781269332508,0.0027713075856823843,LFP,3
5.194076171880361,3.3973883764519703,0.0031470781057749047,LFP,3
5.814264371507868,3.389004090239062,0.0035228486258675196,LFP,3
6.434452571135374,3.3908078837940474,0.0038986191459600395,LFP,3
7.05464077076288,3.386086894363505,0.004274389666052559,LFP,3
8.295017170017893,3.3638487618218935,0.0050259307062376,LFP,3
9.535393569272903,3.3615696742379844,0.005777471746422735,LFP,3
10.775769968527918,3.3659599651406227,0.006529012786607776,LFP,3
12.01614636778293,3.3469466891333592,0.007280553826792817,LFP,3
13.256522767037945,3.3438780161149357,0.008032094866977951,LFP,3
15.737275565547966,3.3380147018275896,0.009535176947348033,LFP,3
18.21802836405799,3.330143306045538,0.011038259027718208,LFP,3
20.69878116256801,3.3164703817325405,0.012541341108088385,LFP,3
23.179533961078036,3.3135356735962667,0.01404442318845856,LFP,3
25.66028675958806,3.3012281462946156,0.01554750526882864,LFP,3
28.14103955809809,3.3045599491697946,0.017050587349198815,LFP,3
30.62179235660811,3.29993051540185,0.018553669429568993,LFP,3
33.102545155118136,3.2934243826093974,0.020056751509939075,LFP,3
38.064050752138186,3.2872904574447657,0.023062915670679425,LFP,3
43.02555634915824,3.2792806130357364,0.02606907983141968,LFP,3
47.98706194617829,3.272516344196085,0.029075243992160032,LFP,3
52.94856754319834,3.272885024555173,0.03208140815290029,LFP,3
57.91007314021839,3.2647987298360035,0.03508757231364055,LFP,3
62.87157873723844,3.263141697508781,0.0380937364743809,LFP,3
67.83308433425849,3.2648596917855732,0.04109990063512115,LFP,3
72.79458993127854,3.2466280472862623,0.04410606479586151,LFP,3
77.75609552829859,3.252237003891356,0.04711222895660176,LFP,3
82.71760112531864,3.252341208882329,0.050118393117342015,LFP,3
87.67910672233869,3.2480441525595203,0.05312455727808237,LFP,3
97.60211791637876,3.244285161244375,0.059136885599562976,LFP,3
107.52512911041887,3.241695622088183,0.06514921392104349,LFP,3
117.44814030445896,3.2518918912049086,0.07116154224252409,LFP,3
127.37115149849907,3.243097836725673,0.07717387056400471,LFP,3
137.29416269253915,3.248613229301029,0.08318619888548531,LFP,3
147.21717388657927,3.2566845360450882,0.08919852720696593,LFP,3
167.06319627465945,3.2389073438156073,0.10122318384992705,LFP,3
186.90921866273965,3.2469543030101238,0.11324784049288827,LFP,3
206.75524105081985,3.24069528784679,0.12527249713584948,LFP,3
226.60126343890005,3.2390652678750107,0.1372971537788106,LFP,3
266.2933082150604,3.2298458076490952,0.16134646706473296,LFP,3
305.9853529912208,3.23662064556787,0.18539578035065526,LFP,3
345.6773977673812,3.24479369935455,0.2094450936365777,LFP,3
385.3694425435416,3.235177620443105,0.23349440692250004,LFP,3
425.061487319702,3.2320262544676046,0.25754372020842237,LFP,3
464.7535320958624,3.217580454093158,0.2815930334943447,LFP,3
544.1376216481831,3.205842746082604,0.3296916600661895,LFP,3
623.5217112005039,3.2103045709481255,0.3777902866380342,LFP,3
702.9058007528247,3.208137389536335,0.4258889132098788,LFP,3
782.2898903051455,3.2051197716649136,0.4739875397817236,LFP,3
861.6739798574663,3.212621391569291,0.5220861663535683,LFP,3
941.0580694097872,3.2119446362571837,0.570184792925413,LFP,3
1020.442158962108,3.20426866718556,0.6182834194972577,LFP,3
1179.2103380667495,3.206584932779802,0.7144806726409472,LFP,3
1337.978517171391,3.193769843049136,0.8106779257846366,LFP,3
1496.7466962760327,3.197700344546556,0.9068751789283259,LFP,3
1655.5148753806743,3.194954922050039,1.0030724320720157,LFP,3
1814.283054485316,3.16400929640908,1.099269685215705,LFP,3
1973.0512335899575,3.141188350055233,1.1954669383593943,LFP,3
2131.819412694599,3.114996323211653,1.2916641915030838,LFP,3
2290.5875917992407,3.099014534366811,1.387861444646773,LFP,3
2608.123950008524,2.9640269744799723,1.5802559509341523,LFP,3
2893.9066723968785,2.630760228415521,1.753411006592793,LFP,3
2941.9693959033148,2.507126166718744,1.7825320937400893,LFP,3
0.0,3.522461975511369,0.0,LFP,4
0.0024226101547949,3.5077190706887005,1.47262458811827e-06,LFP,4
0.0048452203095898,3.516909592683706,2.94524917623654e-06,LFP,4
0.0096904406191797,3.524074237400279,5.89049835247308e-06,LFP,4
0.0193808812383595,3.5154395277010306,1.178099670494616e-05,LFP,4
0.0387617624767191,3.518858918165006,2.356199340989232e-05,LFP,4
0.0775235249534382,3.516987859479393,4.712398681978464e-05,LFP,4
0.1550470499068764,3.4951462089936034,9.42479736395693e-05,LFP,4
0.2325705748603146,3.5043323778228452,0.0001413719604593001,LFP,4
0.3876176247671911,3.4916597104652767,0.00023561993409886516,LFP,4
0.5426646746740675,3.491573579889434,0.0003298679077384303,LFP,4
0.697711724580944,3.474104213090778,0.00042411588137799536,LFP,4
0.8527587744878204,3.4684532588622945,0.0005183638550175604,LFP,4
1.0078058243946968,3.460514413672537,0.0006126118286571255,LFP,4
1.1628528743015734,3.460597398260141,0.0007068598022966907,LFP,4
1.4729469741153265,3.4635823621350963,0.0008953557495758209,LFP,4
1.7830410739290792,3.4446494872685407,0.0010838516968550464,LFP,4
2.093135173742832,3.440151023670516,0.0012723476441341764,LFP,4
2.403229273556585,3.4289253296511997,0.0014608435914133066,LFP,4
2.713323373370338,3.4372972599708813,0.001649339538692437,LFP,4
3.333511572997844,3.4305206017743313,0.002026331433250697,LFP,4
3.9536997726253498,3.420295674971886,0.0024033233278089577,LFP,4
4.573887972252855,3.4066154896714624,0.002780315222367218,LFP,4
5.194076171880361,3.4025364966904412,0.0031573071169254787,LFP,4
5.814264371507868,3.392781822436496,0.003534299011483834,LFP,4
6.434452571135374,3.3864602743898167,0.003911290906042094,LFP,4
7.05464077076288,3.383252219662334,0.004288282800600355,LFP,4
8.295017170017893,3.3754426730006104,0.005042266589716876,LFP,4
9.535393569272903,3.369326615323351,0.005796250378833492,LFP,4
10.775769968527918,3.3542712928961262,0.006550234167950013,LFP,4
12.01614636778293,3.3544539083568767,0.007304217957066534,LFP,4
13.256522767037945,3.345986029830915,0.00805820174618315,LFP,4
15.737275565547966,3.339098727885098,0.009566169324416191,LFP,4
18.21802836405799,3.324609017571354,0.011074136902649327,LFP,4
20.69878116256801,3.323413429357177,0.012582104480882464,LFP,4
23.179533961078036,3.3053165476738147,0.014090072059115602,LFP,4
25.66028675958806,3.3011049101472754,0.015598039637348642,LFP,4
28.14103955809809,3.295915082202916,0.017106007215581778,LFP,4
30.62179235660811,3.301345362180452,0.01861397479381492,LFP,4
33.102545155118136,3.291165994299882,0.02012194237204796,LFP,4
38.064050752138186,3.2847679385690958,0.02313787752851423,LFP,4
43.02555634915824,3.2818869994413387,0.02615381268498041,LFP,4
47.98706194617829,3.264914416863739,0.029169747841446683,LFP,4
52.94856754319834,3.276138210441561,0.032185682997912864,LFP,4
57.91007314021839,3.264807585254533,0.03520161815437904,LFP,4
62.87157873723844,3.2629538368283186,0.038217553310845316,LFP,4
67.83308433425849,3.258848869512494,0.041233488467311494,LFP,4
72.79458993127854,3.2601732669316767,0.04424942362377777,LFP,4
77.75609552829859,3.253348490155988,0.047265358780243946,LFP,4
82.71760112531864,3.253562410027789,0.050281293936710124,LFP,4
87.67910672233869,3.248366193000344,0.0532972290931764,LFP,4
97.60211791637876,3.2453568321145942,0.05932909940610885,LFP,4
107.52512911041887,3.2402131153161444,0.0653609697190412,LFP,4
117.44814030445896,3.2517139512198128,0.07139284003197366,LFP,4
127.37115149849907,3.245866441806444,0.07742471034490611,LFP,4
137.29416269253915,3.249420448704512,0.08345658065783856,LFP,4
147.21717388657927,3.2431022416293342,0.08948845097077102,LFP,4
167.06319627465945,3.246299285710246,0.10155219159663582,LFP,4
186.90921866273965,3.2560555150198094,0.11361593222250073,LFP,4
206.75524105081985,3.2523828155034282,0.12567967284836562,LFP,4
226.60126343890005,3.2451196866505376,0.13774341347423044,LFP,4
266.2933082150604,3.248231249403627,0.16187089472596017,LFP,4
305.9853529912208,3.2364961337772975,0.18599837597768987,LFP,4
345.6773977673812,3.24051358848099,0.21012585722941968,LFP,4
385.3694425435416,3.2413656822355925,0.23425333848114938,LFP,4
425.061487319702,3.239358330435805,0.2583808197328791,LFP,4
464.7535320958624,3.2228773197728326,0.28250830098460883,LFP,4
544.1376216481831,3.2152206262895184,0.33076326348806834,LFP,4
623.5217112005039,3.2122970209713024,0.3790182259915278,LFP,4
702.9058007528247,3.2069379164774388,0.4272731884949872,LFP,4
782.2898903051455,3.2170457516760895,0.4755281509984467,LFP,4
861.6739798574663,3.2094089436430395,0.5237831135019062,LFP,4
941.0580694097872,3.2134942081511144,0.5720380760053656,LFP,4
1020.442158962108,3.2013899918177664,0.6202930385088251,LFP,4
1179.2103380667495,3.211247209458629,0.716802963515744,LFP,4
1337.978517171391,3.199667090519583,0.8133128885226629,LFP,4
1496.7466962760327,3.1881142947766508,0.9098228135295817,LFP,4
1655.5148753806743,3.1754144946557195,1.006332738536501,LFP,4
1814.283054485316,3.1648421913431255,1.1028426635434199,LFP,4
1973.0512335899575,3.134740526568703,1.1993525885503387,LFP,4
2131.819412694599,3.121994052292405,1.2958625135572577,LFP,4
2290.5875917992407,3.1008446063436956,1.3923724385641763,LFP,4
2608.123950008524,2.9682508263299705,1.5853922885780145,LFP,4
2893.9066723968785,2.630316032831714,1.7591101535904685,LFP,4
2941.9693959033148,2.492743061018427,1.788325893591979,LFP,4
0.0,3.5215586142810795,0.0,LFP,5
0.0024226101547949,3.5206588268742967,1.520825354509768e-06,LFP,5
0.0048452203095898,3.511368457093024,3.041650709019536e-06,LFP,5
0.0096904406191797,3.511745292845791,6.083301418039072e-06,LFP,5
0.0193808812383595,3.5214502976613917,1.2166602836078143e-05,LFP,5
0.0387617624767191,3.521245814739512,2.4333205672156287e-05,LFP,5
0.0775235249534382,3.5109767035090798,4.866641134431257e-05,LFP,5
0.1550470499068764,3.5074638104707314,9.733282268862516e-05,LFP,5
0.2325705748603146,3.4970327083043333,0.0001459992340328821,LFP,5
0.3876176247671911,3.4881138518524137,0.00024333205672150292,LFP,5
0.5426646746740675,3.482451167151525,0.0003406648794101238,LFP,5
0.697711724580944,3.4783321147618986,0.00043799770209874457,LFP,5
0.8527587744878204,3.4674849981955935,0.0005353305247873654,LFP,5
1.0078058243946968,3.4647994271433857,0.0006326633474759862,LFP,5
1.1628528743015734,3.4556284388160603,0.0007299961701646071,LFP,5
1.4729469741153265,3.453128335365352,0.0009246618155418488,LFP,5
1.7830410739290792,3.4500053870232223,0.0011193274609191887,LFP,5
2.093135173742832,3.435548189653373,0.0013139931062964303,LFP,5
2.403229273556585,3.4306056321351415,0.001508658751673672,LFP,5
2.713323373370338,3.4234659028741694,0.0017033243970509136,LFP,5
3.333511572997844,3.4189951026241006,0.002092655687805397,LFP,5
3.9536997726253498,3.420023189258322,0.0024819869785598805,LFP,5
4.573887972252855,3.3991113322067226,0.0028713182693143637,LFP,5
5.194076171880361,3.4076854869089557,0.003260649560068847,LFP,5
5.814264371507868,3.395302744234235,0.003649980850823429,LFP,5
6.434452571135374,3.393346120159353,0.0040393121415779115,LFP,5
7.05464077076288,3.3815454569051635,0.004428643432332395,LFP,5
8.295017170017893,3.370076576370334,0.005207306013841362,LFP,5
9.535393569272903,3.3590901372960116,0.0059859685953504264,LFP,5
10.775769968527918,3.35576349812,0.0067646311768593936,LFP,5
12.01614636778293,3.357855327472299,0.007543293758368361,LFP,5
13.256522767037945,3.347316843178047,0.008321956339877425,LFP,5
15.737275565547966,3.3332942639362195,0.00987928150289536,LFP,5
18.21802836405799,3.3305717671220076,0.011436606665913389,LFP,5
20.69878116256801,3.311305412459835,0.012993931828931422,LFP,5
23.179533961078036,3.312375908178835,0.014551256991949453,LFP,5
25.66028675958806,3.301725558440999,0.016108582154967386,LFP,5
28.14103955809809,3.3017964583885844,0.017665907317985417,LFP,5
30.62179235660811,3.2981701384197946,0.01922323248100345,LFP,5
33.102545155118136,3.294237400322145,0.020780557644021383,LFP,5
38.064050752138186,3.2817798472621442,0.023895207970057446,LFP,5
43.02555634915824,3.2874497503289546,0.02700985829609341,LFP,5
47.98706194617829,3.2823280650909408,0.030124508622129474,LFP,5
52.94856754319834,3.271329148723764,0.03323915894816544,LFP,5
57.91007314021839,3.2644407306266987,0.036353809274201405,LFP,5
62.87157873723844,3.2624972944042305,0.03946845960023747,LFP,5
67.83308433425849,3.2592073878586985,0.042583109926273434,LFP,5
72.79458993127854,3.2512435558735193,0.0456977602523095,LFP,5
77.75609552829859,3.2550077716365258,0.04881241057834546,LFP,5
82.71760112531864,3.2523628397373234,0.05192706090438142,LFP,5
87.67910672233869,3.2600052639957315,0.055041711230417484,LFP,5
97.60211791637876,3.248062555328622,0.06127101188248951,LFP,5
107.52512911041887,3.2550874593083288,0.06750031253456144,LFP,5
117.44814030445896,3.260038044380359,0.07372961318663347,LFP,5
127.37115149849907,3.2539184350984045,0.0799589138387055,LFP,5
137.29416269253915,3.2441537266693845,0.08618821449077753,LFP,5
147.21717388657927,3.259453274835492,0.09241751514284956,LFP,5
167.06319627465945,3.2482623379765694,0.10487611644699352,LFP,5
186.90921866273965,3.2513578109258003,0.11733471775113757,LFP,5
206.75524105081985,3.2430469263217607,0.12979331905528163,LFP,5
226.60126343890005,3.248118686680871,0.14225192035942558,LFP,5
266.2933082150604,3.2497171533752924,0.1671691229677136,LFP,5
305.9853529912208,3.244958254642608,0.1920863255760016,LFP,5
345.6773977673812,3.2424261384081303,0.21700352818428972,LFP,5
385.3694425435416,3.2327921967321656,0.24192073079257773,LFP,5
425.061487319702,3.2327826062601837,0.26683793340086576,LFP,5
464.7535320958624,3.2231463076004787,0.29175513600915376,LFP,5
544.1376216481831,3.216709150782374,0.3415895412257299,LFP,5
623.5217112005039,3.2107518280111944,0.39142394644230594,LFP,5
702.9058007528247,3.198023627923576,0.44125835165888194,LFP,5
782.2898903051455,3.2142924774841357,0.49109275687545806,LFP,5
861.6739798574663,3.2107066627864476,0.5409271620920342,LFP,5
941.0580694097872,3.201549748707621,0.5907615673086102,LFP,5
1020.442158962108,3.1993331999764996,0.6405959725251863,LFP,5
1179.2103380667495,3.199937747602114,0.7402647829583384,LFP,5
1337.978517171391,3.1992951015393696,0.8399335933914905,LFP,5
1496.7466962760327,3.2029264526257992,0.9396024038246426,LFP,5
1655.5148753806743,3.187827512908825,1.0392712142577951,LFP,5
1814.283054485316,3.168877413934716,1.138940024690947,LFP,5
1973.0512335899575,3.1493029033403332,1.2386088351240991,LFP,5
2131.819412694599,3.1144287390372414,1.3382776455572511,LFP,5
2290.5875917992407,3.103189644911389,1.4379464559904032,LFP,5
2608.123950008524,2.963804718883332,1.6372840768567078,LFP,5
2893.9066723968785,2.638470476886913,1.8166879356363814,LFP,5
2941.9693959033148,2.4971398207446818,1.8468599417970541,LFP,5
0.0,3.522698990402597,0.0,LFP,6
0.0024226101547949,3.521318036245101,1.5115816319108669e-06,LFP,6
0.0048452203095898,3.5204689588256937,3.0231632638217337e-06,LFP,6
0.0096904406191797,3.510010933146841,6.0463265276434674e-06,LFP,6
0.0193808812383595,3.525361455760347,1.2092653055286935e-05,LFP,6
0.0387617624767191,3.516325785023974,2.418530611057387e-05,LFP,6
0.0775235249534382,3.5162921001100327,4.837061222114774e-05,LFP,6
0.1550470499068764,3.5139522641509977,9.674122444229549e-05,LFP,6
0.2325705748603146,3.504561830880349,0.00014511183666338797,LFP,6
